"","EH_ID","experiment","mouse_strain","primary_infection","challenge_infection","infection_history","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution"
"2817","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bAHK",17.93,20.16,"88.9384920634921",1.02,5,"challenge",59,74,74,72,1
"2818","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aEVY",17.47,18.45,"94.6883468834688",0.92,4,"primary",0,0,0,0,1
"2819","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bTHK",20.16,20.16,"100",1.81,1,"challenge",0,0,0,0,1
"2820","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aBSE",18.07,18.45,"97.940379403794",0.83,10,"primary",0,0,0,0,1
"2821","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bLYR",20.35,20.16,"100.94246031746",1.3,3,"challenge",0,0,0,0,1
"2822","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aKWX",18.02,18.45,"97.6693766937669",0.69,11,"primary",0,0,0,0,1
"2823","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aLYR",17.38,18.45,"94.2005420054201",0.65,3,"primary",0,0,0,0,1
"2824","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bIFF",20.45,20.16,"101.438492063492",1.11,8,"challenge",29,15,20,18,1
"2825","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aXES",18.15,18.45,"98.3739837398374",1.25,7,"primary",0,0,0,0,1
"2826","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aAHK",17.81,18.45,"96.5311653116531",1.35,5,"primary",0,0,0,0,1
"2827","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aERX",17.36,18.45,"94.0921409214092",0.7,2,"primary",0,0,0,0,1
"2828","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aIFF",18.04,18.45,"97.7777777777778",1.12,8,"primary",0,0,0,0,1
"2829","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aVNF",18.45,18.45,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2830","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bXES",19.79,20.16,"98.1646825396825",1.41,7,"challenge",84,80,67,90,1
"2831","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aTHK",17.35,18.45,"94.0379403794038",0.58,1,"primary",0,0,0,0,1
"2832","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bEVY",19.02,20.16,"94.3452380952381",1.78,4,"challenge",0,0,0,0,1
"2833","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bWQO",18.91,20.16,"93.7996031746032",1.27,6,"challenge",0,0,0,0,1
"2834","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aIKG",18.67,18.45,"101.192411924119",1.1,9,"primary",0,0,0,0,1
"2835","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10bERX",20.51,20.16,"101.736111111111",1.2,2,"challenge",0,0,0,0,1
"2836","LM0397","E10","PWD_PWD","UNI","E64","UNI:E64","E10aWQO",17.95,18.45,"97.289972899729",1.21,6,"primary",0,0,0,0,1
"2837","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aQSC.1",17.91,15.67,"114.294830887045",1.53,8,"primary",0,0,0,0,1
"2838","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bGMH",19.45,18.42,"105.591748099891",1.31,3,"challenge",0,0,0,0,1
"2839","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aIAU",17.97,15.67,"114.677728142948",1.67,9,"primary",0,0,0,0,1
"2840","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bZJS",19.41,18.42,"105.374592833876",1.32,4,"challenge",0,0,0,0,1
"2841","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aQRQ",15.67,15.67,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2842","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aESZ",16.35,15.67,"104.339502233567",1.34,1,"primary",0,0,0,0,1
"2843","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bQSC.1",18.48,18.42,"100.325732899023",0.9,8,"challenge",102,100,91,105,1
"2844","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aUZZ",17.51,15.67,"111.742182514359",1.25,5,"primary",0,0,0,0,1
"2845","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aLUW",16.94,15.67,"108.10465858328",1.33,2,"primary",0,0,0,0,1
"2846","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aQNV",17.36,15.67,"110.784939374601",1.55,11,"primary",0,0,0,0,1
"2847","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aZJS",17.3,15.67,"110.402042118698",1.44,4,"primary",0,0,0,0,1
"2848","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aRJY",17.94,15.67,"114.486279514997",1.98,7,"primary",0,0,0,0,1
"2849","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bESZ",18.42,18.42,"100",1.22,1,"challenge",0,0,0,0,1
"2850","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aSOB",17.46,15.67,"111.423101467773",1.62,6,"primary",0,0,0,0,1
"2851","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bRJY",19.06,18.42,"103.474484256243",1.18,7,"challenge",11,5,9,13,1
"2852","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aGMH",16.93,15.67,"108.040842373963",1.52,3,"primary",0,0,0,0,1
"2853","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bUZZ",19.11,18.42,"103.745928338762",1.09,5,"challenge",40,32,43,27,1
"2854","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bLUW",18.97,18.42,"102.985884907709",1.08,2,"challenge",0,0,0,0,1
"2855","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10aWCG",17.81,15.67,"113.656668793874",1.45,10,"primary",0,0,0,0,1
"2856","LM0398","E10","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E10bSOB",18.6,18.42,"100.977198697068",1.16,6,"challenge",0,0,0,0,1
"2857","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bGTL",17.67,17.67,"100",0.63,1,"challenge",0,0,0,0,1
"2858","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aXCN",15.86,15.27,"103.863785199738",0.61,9,"primary",0,0,0,0,1
"2859","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aZAK",15.45,15.27,"101.178781925344",0.63,7,"primary",0,0,0,0,1
"2860","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bIXJ",16.84,17.67,"95.3027730616865",0.56,5,"challenge",28,23,30,26,1
"2861","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bPSW",14.35,17.67,"81.2110922467459",0.26,8,"challenge",37,31,36,36,1
"2862","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aGTL",14.59,15.27,"95.5468238375901",0.53,1,"primary",0,0,0,0,1
"2863","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aRHO",15.36,15.27,"100.589390962672",0.74,11,"primary",0,0,0,0,1
"2864","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aIXJ",15.03,15.27,"98.4282907662083",0.94,5,"primary",0,0,0,0,1
"2865","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bRVA",17.15,17.67,"97.0571590265987",0.82,2,"challenge",0,0,0,0,1
"2866","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bQFC",17.07,17.67,"96.6044142614601",0.75,3,"challenge",0,0,0,0,1
"2867","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bJFX",16.58,17.67,"93.8313525749858",0.8,6,"challenge",0,0,0,0,1
"2868","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aQFC",14.89,15.27,"97.5114603798297",0.54,3,"primary",0,0,0,0,1
"2869","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aRVA",14.7,15.27,"96.2671905697446",0.55,2,"primary",0,0,0,0,1
"2870","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aUBS",15.31,15.27,"100.261951538965",0.6,10,"primary",0,0,0,0,1
"2871","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aPSW",15.49,15.27,"101.440733464309",0.7,8,"primary",0,0,0,0,1
"2872","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aSBP",15.26,15.27,"99.9345121152587",0.41,4,"primary",0,0,0,0,1
"2873","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bZAK",15.78,17.67,"89.3039049235993",0.86,7,"challenge",13,28,21,20,1
"2874","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aAQA",15.27,15.27,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2875","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10aJFX",15.26,15.27,"99.9345121152587",0.9,6,"primary",0,0,0,0,1
"2876","LM0399","E10","PWD_PWD","UNI","E88","UNI:E88","E10bSBP",17,17.67,"96.2082625919638",1.09,4,"challenge",0,0,0,0,1
"2877","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aDOY",15.59,15.96,"97.6817042606516",0.64,1,"primary",0,0,0,0,1
"2878","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bCES",18.05,18.05,"100",1.17,1,"challenge",0,0,0,0,1
"2879","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aKMQ",16.51,17.96,"91.9265033407572",0.59,5,"primary",1,0,2,1,1
"2880","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bNOS",17.56,18.05,"97.2853185595568",1.29,5,"challenge",0,0,0,0,1
"2881","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aBLU",16.8,17.96,"93.5412026726058",1.23,7,"primary",3,2,5,10,1
"2882","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bAMQ",17.98,18.05,"99.612188365651",1.65,2,"challenge",0,0,0,0,1
"2883","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bCKM",17.5,18.05,"96.9529085872576",2.33,3,"challenge",0,0,0,0,1
"2884","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bHKZ",18.86,18.05,"104.487534626039",2.26,6,"challenge",NA,NA,NA,NA,NA
"2885","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aFPR",18.22,17.96,"101.447661469933",2.58,10,"primary",NA,NA,NA,NA,NA
"2886","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aCFM",18.04,17.96,"100.445434298441",1.45,8,"primary",1,0,1,0,1
"2887","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bIUY",18.8,18.05,"104.15512465374",1.63,7,"challenge",0,0,0,0,1
"2888","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aBHT",16.47,17.96,"91.7037861915367",0.93,6,"primary",0,1,0,0,1
"2889","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bBNQ",17.2,18.05,"95.2908587257618",1.23,4,"challenge",0,0,0,0,1
"2890","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aCHT",17.66,17.96,"98.3296213808463",0.89,4,"primary",NA,NA,NA,NA,NA
"2891","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aBEQ",17.94,17.96,"99.8886414253898",1.95,9,"primary",0,0,0,0,1
"2892","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11bIJQ",18.36,18.05,"101.717451523546",NA,8,"challenge",0,0,0,0,1
"2893","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aCLR",18.28,17.96,"101.781737193764",2.2,11,"primary",0,0,0,0,1
"2894","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aHLX",18.12,17.96,"100.890868596882",0.83,3,"primary",0,0,0,0,1
"2895","LM0400","E11","SCHUNT_SCHUNT","E64","E64","E64:E64","E11aESV",17.28,17.96,"96.2138084632517",1.24,2,"primary",0,0,0,0,1
"2896","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aATV",20.12,20.22,"99.5054401582592",0.9,4,"primary",0,1,0,0,1
"2897","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bAHY",18.28,18.68,"97.8586723768737",NA,8,"challenge",0,0,0,0,1
"2898","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aJNW",20.43,20.22,"101.038575667656",0.79,2,"primary",0,0,0,0,1
"2899","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aPUY",19.41,20.22,"95.9940652818991",1.74,11,"primary",0,0,0,0,1
"2900","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aINX",20.77,20.22,"102.720079129575",0.99,6,"primary",0,0,0,0,1
"2901","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aDGL",19.8,20.22,"97.9228486646884",1.38,9,"primary",0,0,0,0,1
"2902","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aNST",20.12,20.22,"99.5054401582592",0.46,1,"primary",0,0,0,0,1
"2903","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aAHT",20.35,20.22,"100.642927794263",1.07,7,"primary",0,0,0,0,1
"2904","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bBJO",19.3,18.68,"103.319057815846",1.11,4,"challenge",0,0,0,0,1
"2905","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bAPZ",18.63,18.68,"99.7323340471092",1.49,6,"challenge",0,0,0,0,1
"2906","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aCDP",20.51,20.22,"101.434223541048",1.01,5,"primary",0,0,0,0,1
"2907","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bEGJ",18.23,18.68,"97.5910064239829",1.36,7,"challenge",0,0,0,0,1
"2908","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aPRV",20.18,20.22,"99.8021760633037",1.08,3,"primary",NA,NA,NA,NA,NA
"2909","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aORY",19.53,20.22,"96.5875370919881",0.97,8,"primary",0,0,0,0,1
"2910","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bHPT",19.15,18.68,"102.516059957173",1.72,2,"challenge",0,0,0,0,1
"2911","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11aJTU",19.81,20.22,"97.9723046488625",0.88,10,"primary",0,0,0,0,1
"2912","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bLTV",18.43,18.68,"98.661670235546",1.19,5,"challenge",0,0,0,0,1
"2913","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bJSX",18.68,18.68,"100",1.4,1,"challenge",0,0,0,0,1
"2914","LM0401","E11","SCHUNT_SCHUNT","UNI","UNI","UNI:UNI","E11bDRS",19.15,18.68,"102.516059957173",1.18,3,"challenge",0,0,0,0,1
"2915","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aDNW",18.36,19.52,"94.0573770491803",0.96,7,"primary",0,0,0,0,1
"2916","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aBCL",18.38,19.52,"94.1598360655738",0.62,6,"primary",0,0,0,0,1
"2917","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aHOV",18.33,19.52,"93.9036885245902",0.74,4,"primary",0,0,0,0,1
"2918","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aDJX",17.95,19.52,"91.9569672131147",1.26,3,"primary",NA,NA,NA,NA,NA
"2919","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aCEP",18.44,19.52,"94.4672131147541",0.6,11,"primary",0,0,0,0,1
"2920","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aCMO",17.7,19.52,"90.6762295081967",0.68,1,"primary",0,0,0,0,1
"2921","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aFIQ",18.46,19.52,"94.5696721311476",1.13,5,"primary",0,0,0,0,1
"2922","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bDLP",17.35,20.23,"85.7637172516065",NA,8,"challenge",4,1,0,2,1
"2923","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bDIP",20.87,20.23,"103.163618388532",1.07,3,"challenge",0,0,0,0,1
"2924","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bCFI",20.23,20.23,"100",1.42,1,"challenge",0,0,0,0,1
"2925","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bIMR",17.45,20.23,"86.2580326248146",0.61,6,"challenge",3,0,2,4,1
"2926","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aAHX",18.6,19.52,"95.2868852459017",0.7,8,"primary",0,0,0,0,1
"2927","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bMPQ",18.44,20.23,"91.1517548195749",1.17,4,"challenge",0,0,0,0,1
"2928","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bHQT",16.93,20.23,"83.6875926841325",0.98,7,"challenge",40,17,33,33,1
"2929","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bGQU",17.34,20.23,"85.7142857142857",0.73,5,"challenge",0,0,1,0,1
"2930","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aBRY",18.46,19.52,"94.5696721311476",0.73,10,"primary",0,0,0,0,1
"2931","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11bBHQ",20.56,20.23,"101.631240731587",1.34,2,"challenge",0,0,0,0,1
"2932","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aCLS",19.1,19.52,"97.8483606557377",1.13,9,"primary",0,0,0,0,1
"2933","LM0402","E11","SCHUNT_SCHUNT","UNI","E64","UNI:E64","E11aNOY",18.62,19.52,"95.3893442622951",0.8,2,"primary",0,0,0,0,1
"2934","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aQRT",12.5,15.12,"82.6719576719577",0.13,9,"primary",28,12,27,20,1
"2935","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aLOS",14.76,15.12,"97.6190476190476",1.02,3,"primary",0,0,0,0,1
"2936","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aDMZ",14.02,15.12,"92.7248677248677",0.87,6,"primary",52,40,41,53,1
"2937","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aCET",14.57,15.12,"96.3624338624339",1.45,4,"primary",NA,NA,NA,NA,NA
"2938","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aCFU",15.48,15.12,"102.380952380952",0.63,1,"primary",0,0,0,0,1
"2939","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aDIM",14.43,15.12,"95.4365079365079",0.94,5,"primary",59,45,50,40,1
"2940","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aDJP",NA,15.12,NA,NA,11,"primary",NA,NA,NA,NA,NA
"2941","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aSVZ",12.5,15.12,"82.6719576719577",0.23,8,"primary",26,9,23,22,1
"2942","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aMTW",14.75,15.12,"97.5529100529101",1.15,2,"primary",0,0,0,0,1
"2943","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aGXZ",NA,15.12,NA,NA,10,"primary",NA,NA,NA,NA,NA
"2944","LM0403","E11","PWD_PWD","E88","E88","E88:E88","E11aEMX",14.05,15.12,"92.9232804232804",1.29,7,"primary",56,64,52,69,1
"2945","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aIMO",15.5,16.48,"94.0533980582524",1.98,11,"primary",0,0,0,0,1
"2946","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bADM",17.06,18.15,"93.9944903581267",1.1,3,"challenge",0,0,0,0,1
"2947","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bLQT",16.02,18.15,"88.2644628099174",1.51,5,"challenge",NA,NA,NA,NA,NA
"2948","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bGIP",17.14,18.15,"94.435261707989",1.6,7,"challenge",0,4,6,0,1
"2949","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aSVY",14.79,16.48,"89.745145631068",1.35,5,"primary",2,4,7,7,1
"2950","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aBTZ",15.73,16.48,"95.4490291262136",0.66,2,"primary",0,0,0,0,1
"2951","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bACW",28.15,28.15,"100",1.19,1,"challenge",0,0,0,0,1
"2952","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aDEN",15.45,16.48,"93.75",1.22,4,"primary",NA,NA,NA,NA,NA
"2953","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aCFJ",15.64,16.48,"94.9029126213592",0.43,1,"primary",NA,NA,NA,NA,NA
"2954","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aDSZ",15.22,16.48,"92.3543689320388",1.26,7,"primary",16,7,12,8,1
"2955","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aQVX",15.39,16.48,"93.3859223300971",0.87,3,"primary",0,0,0,0,1
"2956","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bFKQ",17.06,18.15,"93.9944903581267",1.11,4,"challenge",0,0,0,0,1
"2957","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aRWZ",15.27,16.48,"92.6577669902913",1.06,6,"primary",5,4,2,4,1
"2958","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aOTV",15.37,16.48,"93.2645631067961",1.78,10,"primary",0,0,0,0,1
"2959","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bBSZ",17.81,18.15,"98.1267217630854",NA,8,"challenge",0,0,0,0,1
"2960","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aASW",15.75,16.48,"95.5703883495146",1.38,8,"primary",2,1,0,3,1
"2961","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bIVZ",17.3,18.15,"95.3168044077135",1.07,2,"challenge",0,0,0,0,1
"2962","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11aLRU",15.79,16.48,"95.8131067961165",1.22,9,"primary",0,0,0,0,1
"2963","LM0404","E11","PWD_PWD","E64","E64","E64:E64","E11bAQT",16.43,18.15,"90.5234159779614",1.61,6,"challenge",36,19,19,15,1
"2964","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aHPY",12.1,14.67,"82.4812542603954",0.49,8,"primary",7,8,7,11,1
"2965","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aLSX",NA,14.67,NA,NA,11,"primary",NA,NA,NA,NA,NA
"2966","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aDHM",14.32,14.67,"97.6141785957737",0.92,7,"primary",39,25,35,26,1
"2967","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aBGK",14.1,14.67,"96.1145194274029",1.01,3,"primary",0,0,0,0,1
"2968","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aEMV",NA,14.67,NA,NA,9,"primary",NA,NA,NA,NA,NA
"2969","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aMOW",14.3,14.67,"97.4778459441036",0.83,2,"primary",0,0,0,0,1
"2970","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aGMO",13.96,14.67,"95.1601908657124",1.54,5,"primary",86,73,94,85,1
"2971","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aGJR",NA,14.67,NA,NA,10,"primary",NA,NA,NA,NA,NA
"2972","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aHLR",14.7,14.67,"100.204498977505",0.92,1,"primary",0,0,0,0,1
"2973","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aBPQ",13.86,14.67,"94.478527607362",1.41,6,"primary",112,140,117,163,1
"2974","LM0405","E11","PWD_PWD","E88","E64","E88:E64","E11aIWX",14.1,14.67,"96.1145194274029",1.12,4,"primary",NA,NA,NA,NA,NA
"2975","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aBEG",16.66,18.5,"90.0540540540541",1.57,8,"primary",0,0,0,0,1
"2976","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aSVX",17.11,18.5,"92.4864864864865",1.97,10,"primary",0,0,0,0,1
"2977","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11bEGI",19.24,18.7,"102.887700534759",1.21,3,"challenge",0,0,0,0,1
"2978","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aAPU",18.87,18.5,"102",1.25,4,"primary",0,0,0,0,1
"2979","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aFTZ",17.3,18.5,"93.5135135135135",1.09,6,"primary",0,0,0,0,1
"2980","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11bBER",17.99,18.7,"96.2032085561497",1.08,6,"challenge",19,8,11,11,1
"2981","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aEGV",17.52,18.5,"94.7027027027027",1.54,2,"primary",0,0,0,0,1
"2982","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11bIXY",18.31,18.7,"97.9144385026738",1.35,5,"challenge",0,0,0,0,1
"2983","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11bJVY",NA,18.7,NA,NA,8,"challenge",NA,NA,NA,NA,NA
"2984","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aIJQ",17.26,18.5,"93.2972972972973",1.73,11,"primary",0,0,0,0,1
"2985","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aPQY",17.95,18.5,"97.027027027027",1.07,5,"primary",NA,NA,NA,NA,NA
"2986","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11aQRZ",17.3,18.5,"93.5135135135135",0.93,7,"primary",0,0,0,0,1
"2987","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11bNTX",18.7,18.7,"100",1.68,1,"challenge",0,0,0,0,1
"2988","LM0406","E11","SCHUNT_SCHUNT","UNI","E88","UNI:E88","E11bGOQ",18.49,18.7,"98.8770053475936",1.63,4,"challenge",0,0,0,0,1
